Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,multiple_deliveries,Time_taken(min),DeliveryDistance,OrderTime,Weatherconditions_Fog,Weatherconditions_Sandstorms,Weatherconditions_Stormy,Weatherconditions_Sunny,Weatherconditions_Windy,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_scooter,City_Urban,Order_Day_Monday,Order_Day_Saturday,Order_Day_Sunday,Order_Day_Thursday,Order_Day_Tuesday,Order_Day_Wednesday,TypeOfMeal_Dinner,TypeOfMeal_Launch
30.0,4.8,2.0,1.0,33.0,20.18063511411397,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
24.0,5.0,2.0,1.0,27.0,12.16101621891181,23,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
39.0,4.7,1.0,1.0,19.0,9.088005113714642,18,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
24.0,5.0,1.0,0.0,10.0,9.193027874171596,23,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
39.0,4.7,1.0,1.0,26.0,6.037544630194731,16,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
31.0,4.3,2.0,1.0,37.0,6.210605364096202,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
35.0,4.5,2.0,1.0,27.0,16.818368923733058,19,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
31.0,4.6,2.0,0.0,20.0,17.138295790540273,19,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
32.0,4.8,1.0,2.0,37.0,11.916235157218114,21,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
36.0,4.6,0.0,1.0,30.0,12.419572625827414,17,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
27.0,4.8,1.0,0.0,24.0,12.463962426994184,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
32.0,4.7,1.0,1.0,28.0,9.435201537430713,23,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
29.0,4.7,1.0,1.0,19.0,1.5147941817696424,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.0,4.7,0.0,1.0,25.0,12.11693902359298,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20.0,4.6,2.0,1.0,29.0,19.364277132208933,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
31.0,4.5,0.0,0.0,52.0,12.46388811675802,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38.0,4.7,1.0,1.0,28.0,6.290134677634678,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
30.0,4.7,1.0,1.0,23.0,1.5524082366564882,9,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28.0,4.6,0.0,0.0,24.0,13.97394708077045,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28.0,4.1,0.0,1.0,31.0,19.61873934880106,21,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
28.0,4.8,0.0,1.0,24.0,12.58026782240096,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35.0,4.8,1.0,1.0,19.0,13.631228534496628,19,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
35.0,5.0,2.0,1.0,24.0,10.42547510005715,23,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23.0,4.4,0.0,1.0,41.0,7.562079321186873,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33.0,4.6,0.0,0.0,28.0,19.36254180430375,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.0,4.9,1.0,1.0,27.0,7.546676276224407,18,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
20.0,4.7,1.0,1.0,34.0,11.90507683601882,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
36.0,4.8,0.0,1.0,30.0,13.217313864741516,19,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
37.0,4.8,1.0,1.0,29.0,6.21786032966792,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27.0,4.8,1.0,1.0,18.0,1.5368503798527686,8,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
23.0,4.8,0.0,1.0,27.0,10.704161271431294,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28.0,5.0,2.0,0.0,10.0,9.314907489513608,23,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
26.0,4.1,0.0,0.0,17.0,7.57343592001987,23,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
33.0,4.1,1.0,0.0,32.0,16.90329321306572,20,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
34.0,4.3,1.0,0.0,34.0,6.21786032966792,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
23.0,4.7,0.0,0.0,18.0,7.573523734183611,23,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
33.0,4.5,2.0,1.0,17.0,6.049834150687111,15,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
33.0,4.9,1.0,1.0,19.0,16.476559473751028,22,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28.0,4.9,2.0,0.0,13.0,20.17741678822209,18,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
29.0,5.0,2.0,1.0,33.0,17.07644834661671,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
30.0,4.8,0.0,0.0,26.0,9.121375406203558,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27.0,4.6,2.0,1.0,26.0,10.70562290349702,17,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38.0,5.0,0.0,1.0,50.0,10.757554773158116,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
36.0,5.0,1.0,1.0,26.0,12.074056378231456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,3.6,2.0,0.0,37.0,20.25374838683832,21,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38.0,4.8,0.0,1.0,35.0,6.290134677634678,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26.0,4.8,1.0,1.0,27.0,5.95901907216883,16,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
35.0,4.1,0.0,1.0,41.0,13.68216458927001,19,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38.0,5.0,1.0,1.0,31.0,4.469154959263375,21,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
39.0,4.0,0.0,1.0,45.0,12.256834609677291,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,4.7,1.0,0.0,13.0,9.435201537430713,18,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
25.0,4.8,1.0,0.0,10.0,10.485700419067037,22,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
22.0,2.9,2.0,1.0,44.0,20.44292976252901,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,4.9,1.0,1.0,25.0,7.683808717426696,18,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
33.0,4.3,0.0,3.0,53.0,16.384334344091382,20,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26.0,4.9,2.0,1.0,29.0,7.802453018269191,21,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
38.0,4.1,0.0,3.0,48.0,10.90606521866252,20,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
39.0,4.3,1.0,1.0,37.0,6.210069011406299,14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
39.0,4.3,0.0,0.0,22.0,1.5524290130727518,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,4.9,1.0,1.0,28.0,14.02247678645175,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26.0,4.6,0.0,1.0,37.0,16.63495545420935,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35.0,3.6,1.0,1.0,31.0,13.40647565432987,21,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
20.0,5.0,0.0,1.0,23.0,9.178138375055346,18,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
30.0,4.4,0.0,0.0,43.0,16.383856071848488,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34.0,4.6,1.0,1.0,22.0,3.058573658857584,8,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
36.0,4.1,0.0,1.0,32.0,9.348552276073129,18,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
27.0,4.9,1.0,0.0,32.0,1.5522933461656467,11,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
29.0,4.6,2.0,1.0,14.0,3.0188831176824724,11,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
33.0,4.8,2.0,0.0,26.0,5.8745153545384685,13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
23.0,4.8,2.0,1.0,23.0,12.238686345325087,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
29.0,4.3,2.0,0.0,35.0,16.600066636057907,20,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
31.0,3.8,2.0,0.0,34.0,12.483795219584591,20,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33.0,4.9,0.0,0.0,26.0,9.121796528794675,18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
30.0,4.7,0.0,2.0,50.0,19.47156857498313,19,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
38.0,4.9,1.0,1.0,19.0,9.05972450160923,23,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
36.0,4.9,2.0,1.0,28.0,16.82454910007528,23,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
22.0,4.5,2.0,0.0,18.0,9.435201537430713,22,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
20.0,4.8,2.0,1.0,23.0,16.38847819603748,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
22.0,4.6,2.0,1.0,22.0,10.642019064199648,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31.0,4.7,1.0,1.0,19.0,1.520348892826682,8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
32.0,5.0,1.0,1.0,33.0,7.562982485199944,21,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25.0,4.7,2.0,0.0,24.0,12.25604631596572,21,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
36.0,5.0,0.0,0.0,39.0,12.420345124241244,19,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24.0,4.9,0.0,1.0,23.0,3.1090243972298155,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.0,4.7,2.0,0.0,17.0,1.5524064590046618,11,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
34.0,4.8,2.0,1.0,24.0,10.70562290349702,22,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
28.0,4.4,0.0,2.0,48.0,7.546817179242882,19,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
34.0,4.5,1.0,1.0,25.0,10.866277692518208,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35.0,4.7,1.0,1.0,31.0,4.469310320115588,18,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0
29.0,4.7,2.0,1.0,29.0,4.717601092054723,19,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
34.0,4.5,2.0,0.0,19.0,1.5130734557289574,8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
24.0,5.0,2.0,1.0,32.0,10.565032566503788,17,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
38.0,4.6,1.0,1.0,39.0,6.037448590044352,13,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
24.0,4.7,2.0,0.0,11.0,9.348112475389003,21,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
26.0,4.5,1.0,0.0,10.0,9.314965469326962,19,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
31.0,4.9,1.0,1.0,18.0,4.591636071833539,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,4.4,0.0,0.0,54.0,10.725042643843,22,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
36.0,4.6,2.0,0.0,32.0,12.161069532201594,19,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
25.0,4.7,0.0,0.0,22.0,12.46439009964234,23,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
24.0,4.1,2.0,0.0,31.0,7.448560816474404,19,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
20.0,4.9,0.0,1.0,20.0,17.138295790540273,22,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
35.0,4.1,0.0,1.0,44.0,12.117036432265769,19,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38.0,4.7,1.0,1.0,31.0,9.22086597503729,21,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
37.0,4.3,1.0,0.0,39.0,11.00773476374462,17,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
39.0,4.6,1.0,1.0,28.0,16.635770753608117,23,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
22.0,4.8,0.0,1.0,24.0,16.368322472172522,18,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
35.0,4.0,0.0,1.0,28.0,1.5725337292863206,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34.0,4.5,0.0,1.0,40.0,11.719471817434012,17,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
27.0,5.0,2.0,1.0,28.0,16.90205180024438,23,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36.0,4.8,0.0,0.0,52.0,10.757499697083032,21,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21.0,2.9,1.0,0.0,40.0,10.58659526806034,23,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
31.0,4.1,0.0,1.0,32.0,4.656649028066007,21,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22.0,4.8,0.0,1.0,22.0,7.546670729115911,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
32.0,4.8,0.0,1.0,25.0,7.862668167410368,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26.0,4.6,0.0,1.0,43.0,16.638590183209914,17,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
37.0,4.8,2.0,0.0,15.0,9.074342229264849,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29.0,4.8,0.0,0.0,18.0,3.059709961318304,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,4.1,0.0,1.0,16.0,3.0189069957364936,11,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39.0,4.7,2.0,1.0,24.0,7.7631027847272,23,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
38.0,4.7,1.0,1.0,33.0,7.790401204068435,20,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
23.0,4.9,0.0,1.0,29.0,19.658727827948344,23,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
25.0,4.9,2.0,1.0,17.0,1.4981517843350691,10,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
24.0,4.7,2.0,0.0,36.0,11.917680464391392,22,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
38.0,4.0,0.0,1.0,32.0,1.4897806686907549,9,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36.0,4.9,2.0,0.0,15.0,13.828140500409376,23,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
32.0,4.1,0.0,1.0,42.0,9.19233320768987,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32.0,4.0,2.0,2.0,37.0,6.081387490812904,14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
39.0,4.6,2.0,1.0,22.0,10.75716827731576,23,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
35.0,4.8,0.0,1.0,21.0,1.4901538808202175,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,4.9,2.0,1.0,31.0,5.958820916621518,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32.0,4.9,2.0,0.0,21.0,13.184912286083552,18,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28.0,5.0,0.0,1.0,22.0,20.28537005770416,23,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
24.0,4.9,2.0,1.0,26.0,16.85224197264531,23,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
36.0,4.9,2.0,1.0,45.0,17.078665498349924,19,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
20.0,4.6,1.0,0.0,18.0,8.937919334802222,22,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
21.0,4.6,2.0,0.0,21.0,1.5263946243577553,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
37.0,4.4,1.0,1.0,32.0,7.761199672759796,20,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
27.0,4.9,1.0,0.0,15.0,7.573462889023593,23,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24.0,4.6,0.0,1.0,24.0,4.476514374571422,18,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
23.0,4.6,2.0,1.0,16.0,9.435201537430713,19,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
26.0,4.6,0.0,1.0,23.0,12.420599246806894,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,4.9,0.0,3.0,49.0,10.86747614344571,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
36.0,4.6,2.0,0.0,19.0,7.862668167410368,17,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
20.0,4.2,2.0,1.0,35.0,16.834090663220277,21,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
29.0,4.6,0.0,1.0,26.0,4.46916652280352,19,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36.0,4.9,0.0,1.0,21.0,13.611254468564429,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34.0,4.7,0.0,1.0,36.0,20.18125982649396,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
21.0,4.9,1.0,1.0,34.0,14.15280068944862,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
20.0,4.7,0.0,1.0,28.0,6.0376057117840665,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
36.0,4.6,0.0,1.0,31.0,4.6106137050519,17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
33.0,4.2,1.0,1.0,32.0,19.617573744443437,18,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0
35.0,4.6,0.0,1.0,28.0,6.147073151032031,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
21.0,4.7,2.0,1.0,29.0,19.910592397095478,18,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
20.0,4.5,1.0,0.0,12.0,6.051989448511132,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31.0,4.0,0.0,0.0,31.0,9.220397882984454,23,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37.0,4.5,1.0,1.0,17.0,13.989249784536108,22,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
36.0,4.9,2.0,1.0,19.0,3.145067434621583,10,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
30.0,4.1,0.0,1.0,36.0,4.610367445745231,19,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
20.0,4.6,2.0,1.0,10.0,4.674295333360993,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,4.6,1.0,1.0,10.0,1.5725337292863206,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29.0,4.8,2.0,1.0,33.0,2.976587301747236,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28.0,4.6,0.0,1.0,28.0,9.34843343001985,18,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
26.0,4.1,0.0,0.0,32.0,12.417550916012669,20,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
21.0,4.7,1.0,0.0,13.0,4.560783589287882,21,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
30.0,4.8,2.0,1.0,25.0,6.210106489027679,13,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
28.0,4.9,2.0,0.0,28.0,10.865776701899591,18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
26.0,4.8,2.0,1.0,16.0,13.581198240268998,22,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
21.0,4.8,2.0,1.0,18.0,3.1054927165608044,8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21.0,4.6,0.0,1.0,20.0,13.611566722125016,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
36.0,4.5,1.0,0.0,15.0,3.145067434621583,10,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
36.0,4.7,0.0,1.0,29.0,9.157673042593975,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
38.0,4.1,0.0,1.0,33.0,12.41964980772783,17,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
32.0,4.8,2.0,1.0,27.0,7.862668167410368,21,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28.0,4.9,2.0,1.0,15.0,10.444437629135892,23,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
39.0,4.8,0.0,1.0,26.0,3.1161729217941088,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.0,4.8,1.0,0.0,14.0,3.064659840797097,9,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25.0,4.8,0.0,1.0,22.0,6.290134677634678,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
22.0,4.7,0.0,0.0,22.0,4.717601092054723,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21.0,4.7,2.0,0.0,17.0,4.537571350180904,23,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32.0,4.7,0.0,3.0,45.0,14.022182614283688,22,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29.0,5.0,1.0,0.0,19.0,13.42872862976706,18,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
26.0,4.9,2.0,0.0,19.0,12.29288517786057,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23.0,4.9,1.0,1.0,29.0,19.761711761320647,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
21.0,5.0,1.0,1.0,10.0,6.118745338337883,15,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
27.0,4.6,1.0,0.0,19.0,12.099122314389144,22,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
31.0,4.3,1.0,0.0,34.0,7.763504337468698,20,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
20.0,4.8,0.0,0.0,22.0,14.15280068944862,23,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
20.0,4.8,0.0,0.0,24.0,3.121206743986108,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29.0,4.8,0.0,2.0,43.0,12.255014344808073,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
